region,year,age_group,cause,fraction_of_deaths
5_emr,2000,neo,2,1.0520631803956348e-05
6_wpr,2000,neo,2,3.3399559470126405e-05
1_afr,2000,neo,2,0.0016753566451370716
2_amr,2000,neo,2,0.00019049228285439312
3_sear,2000,neo,2,8.930783224059269e-05
4_eur,2000,neo,2,6.77120842738077e-05
5_emr,2001,neo,2,1.1680982424877584e-05
2_amr,2001,neo,2,0.00020417557971086353
3_sear,2001,neo,2,8.846260607242584e-05
6_wpr,2001,neo,2,3.869630381814204e-05
1_afr,2001,neo,2,0.001689377473667264
4_eur,2001,neo,2,5.758367115049623e-05
5_emr,2002,neo,2,1.3262141692393925e-05
3_sear,2002,neo,2,8.65073234308511e-05
4_eur,2002,neo,2,6.619483610847965e-05
1_afr,2002,neo,2,0.001684947987087071
6_wpr,2002,neo,2,4.391473703435622e-05
2_amr,2002,neo,2,0.0002322045766049996
6_wpr,2003,neo,2,4.9054535338655114e-05
4_eur,2003,neo,2,7.622299017384648e-05
3_sear,2003,neo,2,8.339838677784428e-05
1_afr,2003,neo,2,0.0016651528421789408
5_emr,2003,neo,2,1.4107635252003092e-05
2_amr,2003,neo,2,0.00015855510719120502
4_eur,2004,neo,2,7.570520392619073e-05
5_emr,2004,neo,2,1.4798859410802834e-05
6_wpr,2004,neo,2,5.404452531365678e-05
1_afr,2004,neo,2,0.001628174795769155
3_sear,2004,neo,2,7.975742482813075e-05
2_amr,2004,neo,2,0.00018105149501934648
4_eur,2005,neo,2,7.480884960386902e-05
2_amr,2005,neo,2,0.00015423445438500494
6_wpr,2005,neo,2,5.775090539827943e-05
5_emr,2005,neo,2,1.5800858818693087e-05
3_sear,2005,neo,2,7.524043030571193e-05
1_afr,2005,neo,2,0.0015707975253462791
1_afr,2006,neo,2,0.0015137736918404698
2_amr,2006,neo,2,0.00014582084259018302
5_emr,2006,neo,2,1.650109152251389e-05
4_eur,2006,neo,2,7.229534821817651e-05
3_sear,2006,neo,2,7.143238326534629e-05
6_wpr,2006,neo,2,6.025848051649518e-05
5_emr,2007,neo,2,1.7351920178043656e-05
1_afr,2007,neo,2,0.001416060607880354
6_wpr,2007,neo,2,6.518528243759647e-05
2_amr,2007,neo,2,0.00024568644585087895
3_sear,2007,neo,2,6.745128484908491e-05
4_eur,2007,neo,2,8.800507930573076e-05
5_emr,2008,neo,2,1.80198039743118e-05
6_wpr,2008,neo,2,6.133190618129447e-05
3_sear,2008,neo,2,6.222242518560961e-05
2_amr,2008,neo,2,0.00013318913988769054
4_eur,2008,neo,2,7.603720587212592e-05
1_afr,2008,neo,2,0.0013144381809979677
5_emr,2009,neo,2,1.845168117142748e-05
1_afr,2009,neo,2,0.0012200094060972333
6_wpr,2009,neo,2,5.187912756809965e-05
4_eur,2009,neo,2,4.63151591247879e-05
2_amr,2009,neo,2,0.00016062655777204782
3_sear,2009,neo,2,5.758065526606515e-05
6_wpr,2010,neo,2,4.099951183889061e-05
4_eur,2010,neo,2,4.231569619150832e-05
1_afr,2010,neo,2,0.0011320963967591524
3_sear,2010,neo,2,5.624242839985527e-05
2_amr,2010,neo,2,0.00016973164747469127
5_emr,2010,neo,2,1.8305254343431443e-05
1_afr,2011,neo,2,0.0011134411906823516
4_eur,2011,neo,2,4.386478030937724e-05
5_emr,2011,neo,2,1.915928987727966e-05
3_sear,2011,neo,2,5.332402724889107e-05
2_amr,2011,neo,2,0.0001297852722927928
6_wpr,2011,neo,2,3.6783832911169156e-05
2_amr,2012,neo,2,0.0001446067326469347
6_wpr,2012,neo,2,3.444016692810692e-05
5_emr,2012,neo,2,2.0393325030454434e-05
3_sear,2012,neo,2,5.2165149099892005e-05
1_afr,2012,neo,2,0.0010364048648625612
4_eur,2012,neo,2,4.836298103327863e-05
1_afr,2013,neo,2,0.0008986646425910294
5_emr,2013,neo,2,2.090706220769789e-05
2_amr,2013,neo,2,0.0001116242419811897
4_eur,2013,neo,2,5.4898719099583104e-05
3_sear,2013,neo,2,5.344466262613423e-05
6_wpr,2013,neo,2,3.537925294949673e-05
2_amr,2014,neo,2,0.00011125050514237955
5_emr,2014,neo,2,2.202724681410473e-05
3_sear,2014,neo,2,5.274347131489776e-05
4_eur,2014,neo,2,6.029399810358882e-05
1_afr,2014,neo,2,0.0007816213183104992
6_wpr,2014,neo,2,3.1883817428024486e-05
2_amr,2015,neo,2,0.0001350747625110671
4_eur,2015,neo,2,8.729241380933672e-05
6_wpr,2015,neo,2,3.062163159484044e-05
1_afr,2015,neo,2,0.0007021002820692956
5_emr,2015,neo,2,2.226743526989594e-05
3_sear,2015,neo,2,5.366126060835086e-05
2_amr,2016,neo,2,0.00014199732686392963
1_afr,2016,neo,2,0.0006851460784673691
3_sear,2016,neo,2,5.18093875143677e-05
5_emr,2016,neo,2,2.3312659322982654e-05
6_wpr,2016,neo,2,3.458849460002966e-05
4_eur,2016,neo,2,9.72444613580592e-05
1_afr,2017,neo,2,0.0006848123739473522
2_amr,2017,neo,2,0.00015869484923314303
4_eur,2017,neo,2,0.00012529270316008478
3_sear,2017,neo,2,4.8743509978521615e-05
5_emr,2017,neo,2,2.3904871341073886e-05
6_wpr,2017,neo,2,3.570284025045112e-05
5_emr,2000,neo,3,0.010722692124545574
6_wpr,2000,neo,3,0.007506494410336018
1_afr,2000,neo,3,0.00924647692590952
2_amr,2000,neo,3,0.0012871900107711554
3_sear,2000,neo,3,0.013367725536227226
4_eur,2000,neo,3,0.002314942190423608
5_emr,2001,neo,3,0.01086310762912035
2_amr,2001,neo,3,0.001275481190532446
3_sear,2001,neo,3,0.013144457712769508
6_wpr,2001,neo,3,0.006413459312170744
1_afr,2001,neo,3,0.009022237733006477
4_eur,2001,neo,3,0.0021409764885902405
5_emr,2002,neo,3,0.010911805555224419
3_sear,2002,neo,3,0.01288558542728424
4_eur,2002,neo,3,0.001979722175747156
1_afr,2002,neo,3,0.008769871667027473
6_wpr,2002,neo,3,0.005900775082409382
2_amr,2002,neo,3,0.0012715674238279462
6_wpr,2003,neo,3,0.005753125064074993
4_eur,2003,neo,3,0.0018277259077876806
3_sear,2003,neo,3,0.012605156749486923
1_afr,2003,neo,3,0.00846879743039608
5_emr,2003,neo,3,0.010939115658402443
2_amr,2003,neo,3,0.0012769842287525535
4_eur,2004,neo,3,0.0017006120178848505
5_emr,2004,neo,3,0.010915271006524563
6_wpr,2004,neo,3,0.005671375431120396
1_afr,2004,neo,3,0.00811303686350584
3_sear,2004,neo,3,0.012291153892874718
2_amr,2004,neo,3,0.0012833806686103344
4_eur,2005,neo,3,0.0015994883142411709
2_amr,2005,neo,3,0.0012898147106170654
6_wpr,2005,neo,3,0.005667464807629585
5_emr,2005,neo,3,0.010894996114075184
3_sear,2005,neo,3,0.011945019476115704
1_afr,2005,neo,3,0.007728165481239557
1_afr,2006,neo,3,0.0073395404033362865
2_amr,2006,neo,3,0.0012828217586502433
5_emr,2006,neo,3,0.010799596086144447
4_eur,2006,neo,3,0.0015184646472334862
3_sear,2006,neo,3,0.011538117192685604
6_wpr,2006,neo,3,0.005181035492569208
5_emr,2007,neo,3,0.010711411945521832
1_afr,2007,neo,3,0.006975438911467791
6_wpr,2007,neo,3,0.005008537322282791
2_amr,2007,neo,3,0.0012636366300284863
3_sear,2007,neo,3,0.011074517853558064
4_eur,2007,neo,3,0.0014524849830195308
5_emr,2008,neo,3,0.01053856872022152
6_wpr,2008,neo,3,0.00470372661948204
3_sear,2008,neo,3,0.010576355271041393
2_amr,2008,neo,3,0.0012341487454250455
4_eur,2008,neo,3,0.0014000616502016783
1_afr,2008,neo,3,0.006667995359748602
5_emr,2009,neo,3,0.01037799846380949
1_afr,2009,neo,3,0.0064402977004647255
6_wpr,2009,neo,3,0.004313381854444742
4_eur,2009,neo,3,0.0013482406502589583
2_amr,2009,neo,3,0.001194984302856028
3_sear,2009,neo,3,0.010058253072202206
6_wpr,2010,neo,3,0.004104000516235828
4_eur,2010,neo,3,0.0012970069656148553
1_afr,2010,neo,3,0.006337817758321762
3_sear,2010,neo,3,0.009519136510789394
2_amr,2010,neo,3,0.0011977050453424454
5_emr,2010,neo,3,0.010259407572448254
1_afr,2011,neo,3,0.006295128725469112
4_eur,2011,neo,3,0.0012371472548693419
5_emr,2011,neo,3,0.010236237198114395
3_sear,2011,neo,3,0.00895565003156662
2_amr,2011,neo,3,0.0011226707138121128
6_wpr,2011,neo,3,0.003929288126528263
2_amr,2012,neo,3,0.001092759077437222
6_wpr,2012,neo,3,0.004168682266026735
5_emr,2012,neo,3,0.010206603445112705
3_sear,2012,neo,3,0.008372845128178596
1_afr,2012,neo,3,0.006260473281145096
4_eur,2012,neo,3,0.0011780110653489828
1_afr,2013,neo,3,0.006175502669066191
5_emr,2013,neo,3,0.010160553269088268
2_amr,2013,neo,3,0.001061519025824964
4_eur,2013,neo,3,0.001114994171075523
3_sear,2013,neo,3,0.007777017075568438
6_wpr,2013,neo,3,0.0043571628630161285
2_amr,2014,neo,3,0.0010206586448475718
5_emr,2014,neo,3,0.01002158597111702
3_sear,2014,neo,3,0.007190690375864506
4_eur,2014,neo,3,0.0010550847509875894
1_afr,2014,neo,3,0.006035494152456522
6_wpr,2014,neo,3,0.00435554888099432
2_amr,2015,neo,3,0.0009859733982011676
4_eur,2015,neo,3,0.0010062259389087558
6_wpr,2015,neo,3,0.00439074682071805
1_afr,2015,neo,3,0.005888008512556553
5_emr,2015,neo,3,0.009896686300635338
3_sear,2015,neo,3,0.006658673752099276
2_amr,2016,neo,3,0.0009324963320977986
1_afr,2016,neo,3,0.005748800467699766
3_sear,2016,neo,3,0.006627898197621107
5_emr,2016,neo,3,0.00974313635379076
6_wpr,2016,neo,3,0.004312268923968077
4_eur,2016,neo,3,0.0009707218850962818
1_afr,2017,neo,3,0.0057516926899552345
2_amr,2017,neo,3,0.0009411890059709549
4_eur,2017,neo,3,0.0009751421166583896
3_sear,2017,neo,3,0.006629316136240959
5_emr,2017,neo,3,0.009769769385457039
6_wpr,2017,neo,3,0.004288530442863703
5_emr,2000,neo,5,0.0817151665687561
6_wpr,2000,neo,5,0.012552371248602867
1_afr,2000,neo,5,0.050675924867391586
2_amr,2000,neo,5,0.003120898734778166
3_sear,2000,neo,5,0.040228500962257385
4_eur,2000,neo,5,0.0038584608118981123
5_emr,2001,neo,5,0.07243488729000092
2_amr,2001,neo,5,0.0032914914190769196
3_sear,2001,neo,5,0.036843281239271164
6_wpr,2001,neo,5,0.010840898379683495
1_afr,2001,neo,5,0.046376846730709076
4_eur,2001,neo,5,0.0034945672377943993
5_emr,2002,neo,5,0.06412840634584427
3_sear,2002,neo,5,0.03372560441493988
4_eur,2002,neo,5,0.003193730255588889
1_afr,2002,neo,5,0.041769254952669144
6_wpr,2002,neo,5,0.009165839292109013
2_amr,2002,neo,5,0.003029031213372946
6_wpr,2003,neo,5,0.007926780730485916
4_eur,2003,neo,5,0.0029250176157802343
3_sear,2003,neo,5,0.03082507662475109
1_afr,2003,neo,5,0.03729427605867386
5_emr,2003,neo,5,0.05564109981060028
2_amr,2003,neo,5,0.0030153223779052496
4_eur,2004,neo,5,0.002706940285861492
5_emr,2004,neo,5,0.04709949344396591
6_wpr,2004,neo,5,0.007369593251496553
1_afr,2004,neo,5,0.03306208923459053
3_sear,2004,neo,5,0.028065413236618042
2_amr,2004,neo,5,0.0028556366451084614
4_eur,2005,neo,5,0.002526666736230254
2_amr,2005,neo,5,0.0028475949075073004
6_wpr,2005,neo,5,0.0069362991489470005
5_emr,2005,neo,5,0.041613489389419556
3_sear,2005,neo,5,0.025462299585342407
1_afr,2005,neo,5,0.02955884113907814
1_afr,2006,neo,5,0.026591459289193153
2_amr,2006,neo,5,0.0027237737085670233
5_emr,2006,neo,5,0.03860810399055481
4_eur,2006,neo,5,0.002372413408011198
3_sear,2006,neo,5,0.022996779531240463
6_wpr,2006,neo,5,0.006203562021255493
5_emr,2007,neo,5,0.036600690335035324
1_afr,2007,neo,5,0.02390010841190815
6_wpr,2007,neo,5,0.005984273739159107
2_amr,2007,neo,5,0.0026097269728779793
3_sear,2007,neo,5,0.02070515975356102
4_eur,2007,neo,5,0.002234071958810091
5_emr,2008,neo,5,0.03438865393400192
6_wpr,2008,neo,5,0.005779955070465803
3_sear,2008,neo,5,0.018605440855026245
2_amr,2008,neo,5,0.0025256576482206583
4_eur,2008,neo,5,0.0021159215830266476
1_afr,2008,neo,5,0.021515706554055214
5_emr,2009,neo,5,0.03279898688197136
1_afr,2009,neo,5,0.019691074267029762
6_wpr,2009,neo,5,0.0048902747221291065
4_eur,2009,neo,5,0.0019930910784751177
2_amr,2009,neo,5,0.0024223444052040577
3_sear,2009,neo,5,0.016678115352988243
6_wpr,2010,neo,5,0.0038262372836470604
4_eur,2010,neo,5,0.0018727218266576529
1_afr,2010,neo,5,0.018871311098337173
3_sear,2010,neo,5,0.014873011037707329
2_amr,2010,neo,5,0.0019064531661570072
5_emr,2010,neo,5,0.03185645490884781
1_afr,2011,neo,5,0.01859368197619915
4_eur,2011,neo,5,0.001745777204632759
5_emr,2011,neo,5,0.031452327966690063
3_sear,2011,neo,5,0.013141902163624763
2_amr,2011,neo,5,0.0016844263300299644
6_wpr,2011,neo,5,0.003025828395038843
2_amr,2012,neo,5,0.0015596613520756364
6_wpr,2012,neo,5,0.002672024769708514
5_emr,2012,neo,5,0.030343355610966682
3_sear,2012,neo,5,0.011491121724247932
1_afr,2012,neo,5,0.018307214602828026
4_eur,2012,neo,5,0.0016282642027363181
1_afr,2013,neo,5,0.017604276537895203
5_emr,2013,neo,5,0.028470207005739212
2_amr,2013,neo,5,0.0015027973568066955
4_eur,2013,neo,5,0.001510622096247971
3_sear,2013,neo,5,0.009928540326654911
6_wpr,2013,neo,5,0.002532515674829483
2_amr,2014,neo,5,0.0013910545967519283
5_emr,2014,neo,5,0.0264163576066494
3_sear,2014,neo,5,0.008496268652379513
4_eur,2014,neo,5,0.0014029265148565173
1_afr,2014,neo,5,0.016499212011694908
6_wpr,2014,neo,5,0.002497435314580798
2_amr,2015,neo,5,0.0013370686210691929
4_eur,2015,neo,5,0.001318369060754776
6_wpr,2015,neo,5,0.0024290774017572403
1_afr,2015,neo,5,0.01539970189332962
5_emr,2015,neo,5,0.02437402866780758
3_sear,2015,neo,5,0.007270112168043852
2_amr,2016,neo,5,0.0012577491579577327
1_afr,2016,neo,5,0.01448715291917324
3_sear,2016,neo,5,0.007220182102173567
5_emr,2016,neo,5,0.022558903321623802
6_wpr,2016,neo,5,0.002422538585960865
4_eur,2016,neo,5,0.0012563527561724186
1_afr,2017,neo,5,0.014517941512167454
2_amr,2017,neo,5,0.0012607433600351214
4_eur,2017,neo,5,0.0012642951915040612
3_sear,2017,neo,5,0.007225929759442806
5_emr,2017,neo,5,0.022644922137260437
6_wpr,2017,neo,5,0.0024900122079998255
5_emr,2000,neo,6,0.0
6_wpr,2000,neo,6,0.0
1_afr,2000,neo,6,0.0
2_amr,2000,neo,6,0.0
3_sear,2000,neo,6,0.0
4_eur,2000,neo,6,0.0
5_emr,2001,neo,6,0.0
2_amr,2001,neo,6,0.0
3_sear,2001,neo,6,0.0
6_wpr,2001,neo,6,0.0
1_afr,2001,neo,6,0.0
4_eur,2001,neo,6,0.0
5_emr,2002,neo,6,0.0
3_sear,2002,neo,6,0.0
4_eur,2002,neo,6,0.0
1_afr,2002,neo,6,0.0
6_wpr,2002,neo,6,0.0
2_amr,2002,neo,6,0.0
6_wpr,2003,neo,6,0.0
4_eur,2003,neo,6,0.0
3_sear,2003,neo,6,0.0
1_afr,2003,neo,6,0.0
5_emr,2003,neo,6,0.0
2_amr,2003,neo,6,0.0
4_eur,2004,neo,6,0.0
5_emr,2004,neo,6,0.0
6_wpr,2004,neo,6,0.0
1_afr,2004,neo,6,0.0
3_sear,2004,neo,6,0.0
2_amr,2004,neo,6,0.0
4_eur,2005,neo,6,0.0
2_amr,2005,neo,6,0.0
6_wpr,2005,neo,6,0.0
5_emr,2005,neo,6,0.0
3_sear,2005,neo,6,0.0
1_afr,2005,neo,6,0.0
1_afr,2006,neo,6,0.0
2_amr,2006,neo,6,0.0
5_emr,2006,neo,6,0.0
4_eur,2006,neo,6,0.0
3_sear,2006,neo,6,0.0
6_wpr,2006,neo,6,0.0
5_emr,2007,neo,6,0.0
1_afr,2007,neo,6,0.0
6_wpr,2007,neo,6,0.0
2_amr,2007,neo,6,0.0
3_sear,2007,neo,6,0.0
4_eur,2007,neo,6,0.0
5_emr,2008,neo,6,0.0
6_wpr,2008,neo,6,0.0
3_sear,2008,neo,6,0.0
2_amr,2008,neo,6,0.0
4_eur,2008,neo,6,0.0
1_afr,2008,neo,6,0.0
5_emr,2009,neo,6,0.0
1_afr,2009,neo,6,0.0
6_wpr,2009,neo,6,0.0
4_eur,2009,neo,6,0.0
2_amr,2009,neo,6,0.0
3_sear,2009,neo,6,0.0
6_wpr,2010,neo,6,0.0
4_eur,2010,neo,6,0.0
1_afr,2010,neo,6,0.0
3_sear,2010,neo,6,0.0
2_amr,2010,neo,6,0.0
5_emr,2010,neo,6,0.0
1_afr,2011,neo,6,0.0
4_eur,2011,neo,6,0.0
5_emr,2011,neo,6,0.0
3_sear,2011,neo,6,0.0
2_amr,2011,neo,6,0.0
6_wpr,2011,neo,6,0.0
2_amr,2012,neo,6,0.0
6_wpr,2012,neo,6,0.0
5_emr,2012,neo,6,0.0
3_sear,2012,neo,6,0.0
1_afr,2012,neo,6,0.0
4_eur,2012,neo,6,0.0
1_afr,2013,neo,6,0.0
5_emr,2013,neo,6,0.0
2_amr,2013,neo,6,0.0
4_eur,2013,neo,6,0.0
3_sear,2013,neo,6,0.0
6_wpr,2013,neo,6,0.0
2_amr,2014,neo,6,0.0
5_emr,2014,neo,6,0.0
3_sear,2014,neo,6,0.0
4_eur,2014,neo,6,0.0
1_afr,2014,neo,6,0.0
6_wpr,2014,neo,6,0.0
2_amr,2015,neo,6,0.0
4_eur,2015,neo,6,0.0
6_wpr,2015,neo,6,0.0
1_afr,2015,neo,6,0.0
5_emr,2015,neo,6,0.0
3_sear,2015,neo,6,0.0
2_amr,2016,neo,6,0.0
1_afr,2016,neo,6,0.0
3_sear,2016,neo,6,0.0
5_emr,2016,neo,6,0.0
6_wpr,2016,neo,6,0.0
4_eur,2016,neo,6,0.0
1_afr,2017,neo,6,0.0
2_amr,2017,neo,6,0.0
4_eur,2017,neo,6,0.0
3_sear,2017,neo,6,0.0
5_emr,2017,neo,6,0.0
6_wpr,2017,neo,6,0.0
5_emr,2000,neo,7,0.021612757816910744
6_wpr,2000,neo,7,0.0022912758868187666
1_afr,2000,neo,7,0.0175956878811121
2_amr,2000,neo,7,0.0027402739506214857
3_sear,2000,neo,7,0.012556193396449089
4_eur,2000,neo,7,0.008644611574709415
5_emr,2001,neo,7,0.02275274693965912
2_amr,2001,neo,7,0.0025858934968709946
3_sear,2001,neo,7,0.012595651671290398
6_wpr,2001,neo,7,0.0022506124805659056
1_afr,2001,neo,7,0.017862573266029358
4_eur,2001,neo,7,0.008355234749615192
5_emr,2002,neo,7,0.02358289808034897
3_sear,2002,neo,7,0.012635336257517338
4_eur,2002,neo,7,0.00805068202316761
1_afr,2002,neo,7,0.01793769933283329
6_wpr,2002,neo,7,0.002253892133012414
2_amr,2002,neo,7,0.002475223271176219
6_wpr,2003,neo,7,0.002239279681816697
4_eur,2003,neo,7,0.007696826942265034
3_sear,2003,neo,7,0.012695332057774067
1_afr,2003,neo,7,0.018232503905892372
5_emr,2003,neo,7,0.02431069128215313
2_amr,2003,neo,7,0.002418845659121871
4_eur,2004,neo,7,0.0075210025534033775
5_emr,2004,neo,7,0.025170747190713882
6_wpr,2004,neo,7,0.0021701001096516848
1_afr,2004,neo,7,0.01833530329167843
3_sear,2004,neo,7,0.01268265675753355
2_amr,2004,neo,7,0.0024304757826030254
4_eur,2005,neo,7,0.007693667430430651
2_amr,2005,neo,7,0.0024452395737171173
6_wpr,2005,neo,7,0.002096761018037796
5_emr,2005,neo,7,0.025613456964492798
3_sear,2005,neo,7,0.012468772940337658
1_afr,2005,neo,7,0.01834266446530819
1_afr,2006,neo,7,0.01865498162806034
2_amr,2006,neo,7,0.002488560276106
5_emr,2006,neo,7,0.02609727531671524
4_eur,2006,neo,7,0.007428415585309267
3_sear,2006,neo,7,0.012742042541503906
6_wpr,2006,neo,7,0.0020112767815589905
5_emr,2007,neo,7,0.026211125776171684
1_afr,2007,neo,7,0.01879977434873581
6_wpr,2007,neo,7,0.0020216128323227167
2_amr,2007,neo,7,0.0023579616099596024
3_sear,2007,neo,7,0.012861398048698902
4_eur,2007,neo,7,0.007319442927837372
5_emr,2008,neo,7,0.025960491970181465
6_wpr,2008,neo,7,0.00218640617094934
3_sear,2008,neo,7,0.012948418967425823
2_amr,2008,neo,7,0.0025363839231431484
4_eur,2008,neo,7,0.00713346479460597
1_afr,2008,neo,7,0.018720604479312897
5_emr,2009,neo,7,0.025878960266709328
1_afr,2009,neo,7,0.01869920641183853
6_wpr,2009,neo,7,0.0022831675596535206
4_eur,2009,neo,7,0.0071371193043887615
2_amr,2009,neo,7,0.002695302478969097
3_sear,2009,neo,7,0.01275892648845911
6_wpr,2010,neo,7,0.002390301087871194
4_eur,2010,neo,7,0.007178677245974541
1_afr,2010,neo,7,0.018117131665349007
3_sear,2010,neo,7,0.012634221464395523
2_amr,2010,neo,7,0.0027786639984697104
5_emr,2010,neo,7,0.02545596845448017
1_afr,2011,neo,7,0.017299385741353035
4_eur,2011,neo,7,0.0068952227011322975
5_emr,2011,neo,7,0.024416470900177956
3_sear,2011,neo,7,0.012544576078653336
2_amr,2011,neo,7,0.002594355493783951
6_wpr,2011,neo,7,0.002540143672376871
